Minnesota Vikings,Adrian Peterson,GLB,2
Minnesota Vikings,Jerick McKinnon,3RB,1
Minnesota Vikings,Adrian Peterson,3RB,2
Minnesota Vikings,Zach Line,FB,1
Minnesota Vikings,Stefon Diggs,WR1,1
Minnesota Vikings,Adam Thielen,WR1,2
Minnesota Vikings,Jarius Wright,WR1,3
Minnesota Vikings,Charles Johnson,WR2,1
Minnesota Vikings,Laquon Treadwell,WR2,2
Minnesota Vikings,Cordarrelle Patterson,WR2,3
Minnesota Vikings,Adam Thielen,WR3,1
Minnesota Vikings,Kyle Rudolph,TE,1
Minnesota Vikings,MyCole Pruitt,TE,2
Minnesota Vikings,Rhett Ellison,TE,3
Minnesota Vikings,David Morgan,TE,4
Minnesota Vikings,T.J. Clemmings,LT,1
Minnesota Vikings,Jake Long,LT,2
Minnesota Vikings,Alex Boone,LG,1
Minnesota Vikings,Jeremiah Sirles,LG,2
Minnesota Vikings,Joe Berger,C,1
Minnesota Vikings,Nick Easton,C,2
Minnesota Vikings,Brandon Fusco,RG,1
Minnesota Vikings,Zac Kerin,RG,2
Minnesota Vikings,Willie Beavers,RG,3
Minnesota Vikings,Andre Smith,RT,1
Minnesota Vikings,Blair Walsh,K,1
Atlanta Falcons,Matt Ryan,QB,1
Atlanta Falcons,Matt Schaub,QB,2
Atlanta Falcons,Devonta Freeman,RB,1
Atlanta Falcons,Tevin Coleman,RB,2
Atlanta Falcons,Devonta Freeman,GLB,1
Atlanta Falcons,Tevin Coleman,GLB,2
Atlanta Falcons,Devonta Freeman,3RB,1
Atlanta Falcons,Tevin Coleman,3RB,2
Atlanta Falcons,Patrick DiMarco,FB,1
Atlanta Falcons,Julio Jones,WR1,1
Atlanta Falcons,Justin Hardy,WR1,2
Atlanta Falcons,Taylor Gabriel,WR1,3
Atlanta Falcons,Mohamed Sanu,WR2,1
Atlanta Falcons,Aldrick Robinson,WR2,2
Atlanta Falcons,Eric Weems,WR2,3
Atlanta Falcons,Justin Hardy,WR3,1
Atlanta Falcons,Jacob Tamme,TE,1
Atlanta Falcons,Levine Toilolo,TE,2
Atlanta Falcons,Austin Hooper,TE,3
Atlanta Falcons,Joshua Perkins,TE,4
Atlanta Falcons,Jake Matthews,LT,1
Atlanta Falcons,Tom Compton,LT,2
Atlanta Falcons,Andy Levitre,LG,1
Atlanta Falcons,Wes Schweitzer,LG,2
Atlanta Falcons,Alex Mack,C,1
Atlanta Falcons,Mike Person,C,2
Atlanta Falcons,Chris Chester,RG,1
Atlanta Falcons,Ben Garland,RG,2
Atlanta Falcons,Ryan Schraeder,RT,1
Atlanta Falcons,Matt Bryant,K,1
Carolina Panthers,Cam Newton,QB,1
Carolina Panthers,Derek Anderson,QB,2
Carolina Panthers,Joe Webb,QB,3
Carolina Panthers,Jonathan Stewart,RB,1
Carolina Panthers,Cameron Artis-Payne,RB,2
Carolina Panthers,Fozzy Whittaker,RB,3
Carolina Panthers,Jonathan Stewart,GLB,1
Carolina Panthers,Mike Tolbert,GLB,2
Carolina Panthers,Jonathan Stewart,3RB,1
Carolina Panthers,Fozzy Whittaker,3RB,2
Carolina Panthers,Mike Tolbert,FB,1
Carolina Panthers,Kelvin Benjamin,WR1,1
Carolina Panthers,Corey Brown,WR1,2
Carolina Panthers,Brenton Bersin,WR1,3
Carolina Panthers,Ted Ginn,WR2,1
Carolina Panthers,Devin Funchess,WR2,2
Carolina Panthers,Damiere Byrd,WR2,3
Carolina Panthers,Devin Funchess,WR3,1
Carolina Panthers,Greg Olsen,TE,1
Carolina Panthers,Ed Dickson,TE,2
Carolina Panthers,Scott Simonson,TE,3
Carolina Panthers,Chris Manhertz,TE,3
Carolina Panthers,Michael Oher,LT,1
Carolina Panthers,Daryl Williams,LT,2
Carolina Panthers,Andrew Norwell,LG,1
Carolina Panthers,Chris Scott,LG,2
Carolina Panthers,Ryan Kalil,C,1
Carolina Panthers,Gino Gradkowski,C,2
Carolina Panthers,Trai Turner,RG,1
Carolina Panthers,Mike Remmers,RT,1
Carolina Panthers,Donald Hawkins,RT,2
Carolina Panthers,Graham Gano,K,1
New Orleans Saints,Drew Brees,QB,1
New Orleans Saints,Luke McCown,QB,2
New Orleans Saints,Joe Callahan,QB,3
New Orleans Saints,Mark Ingram,RB,1
New Orleans Saints,Tim Hightower,RB,2
New Orleans Saints,Travaris Cadet,RB,3
New Orleans Saints,Daniel Lasco,RB,4
New Orleans Saints,Marcus Murphy,RB,5
New Orleans Saints,Mark Ingram,GLB,1
New Orleans Saints,Tim Hightower,GLB,2
New Orleans Saints,Mark Ingram,3RB,1
New Orleans Saints,Tim Hightower,3RB,2
New Orleans Saints,John Kuhn,FB,1
New Orleans Saints,Brandin Cooks,WR1,1
New Orleans Saints,Brandon Coleman,WR1,2
New Orleans Saints,Tommylee Lewis,WR1,3
New Orleans Saints,Willie Snead,WR2,1
New Orleans Saints,Michael Thomas,WR2,2
New Orleans Saints,Michael Thomas,WR3,1
New Orleans Saints,Coby Fleener,TE,1
New Orleans Saints,Josh Hill,TE,2
New Orleans Saints,Terron Armstead,LT,1
New Orleans Saints,Tony Hills,LT,2
New Orleans Saints,Andrus Peat,LG,1
New Orleans Saints,Tim Lelito,LG,2
New Orleans Saints,Max Unger,C,1
New Orleans Saints,Landon Turner,C,2
New Orleans Saints,Jahri Evans,RG,1
New Orleans Saints,Senio Kelemete,RG,2
New Orleans Saints,Zach Strief,RT,1
New Orleans Saints,Wil Lutz,K,1
Tampa Bay Buccaneers,Jameis Winston,QB,1
Tampa Bay Buccaneers,Mike Glennon,QB,2
Tampa Bay Buccaneers,Ryan Griffin,QB,3
Tampa Bay Buccaneers,Doug Martin,RB,1
Tampa Bay Buccaneers,Jacquizz Rodgers,RB,2
Tampa Bay Buccaneers,Peyton Barber,RB,3
Tampa Bay Buccaneers,Russell Hansbrough,RB,4
Tampa Bay Buccaneers,Antone Smith,RB,5
Tampa Bay Buccaneers,Doug Martin,GLB,1
Tampa Bay Buccaneers,Charles Sims,GLB,2
Tampa Bay Buccaneers,Jacquizz Rodgers,3RB,1
Tampa Bay Buccaneers,Charles Sims,3RB,2
Tampa Bay Buccaneers,Alan Cross,FB,1
Tampa Bay Buccaneers,Mike Evans,WR1,1
Tampa Bay Buccaneers,Russell Shepard,WR1,2
Tampa Bay Buccaneers,Louis Murphy,WR1,3
Tampa Bay Buccaneers,Adam Humphries,WR2,1
Tampa Bay Buccaneers,Cecil Shorts,WR2,2
Tampa Bay Buccaneers,Cecil Shorts,WR3,1
Tampa Bay Buccaneers,Cameron Brate,TE,1
Tampa Bay Buccaneers,Luke Stocker,TE,2
Tampa Bay Buccaneers,Brandon Myers,TE,3
Tampa Bay Buccaneers,Donovan Smith,LT,1
Tampa Bay Buccaneers,Leonard Wester,LT,2
Tampa Bay Buccaneers,Kevin Pamphile,LG,1
Tampa Bay Buccaneers,J.R. Sweezy,LG,2
Tampa Bay Buccaneers,Joe Hawley,C,1
Tampa Bay Buccaneers,Evan Dietrich-Smith,C,2
Tampa Bay Buccaneers,Ali Marpet,RG,1
Tampa Bay Buccaneers,Caleb Benenoch,RG,2
Tampa Bay Buccaneers,Demar Dotson,RT,1
Tampa Bay Buccaneers,Gosder Cherilus,RT,2
Tampa Bay Buccaneers,Roberto Aguayo,K,1
Dallas Cowboys,Dak Prescott,QB,1
Dallas Cowboys,Mark Sanchez,QB,2
Dallas Cowboys,Tony Romo,QB,3
Dallas Cowboys,Ezekiel Elliott,RB,1
Dallas Cowboys,Alfred Morris,RB,2
Dallas Cowboys,Lance Dunbar,RB,3
Dallas Cowboys,Darius Jackson,RB,4
Dallas Cowboys,Darren McFadden,RB,5
Dallas Cowboys,Ezekiel Elliott,GLB,1
Dallas Cowboys,Alfred Morris,GLB,2
Dallas Cowboys,Ezekiel Elliott,3RB,1
Dallas Cowboys,Lance Dunbar,3RB,2
Dallas Cowboys,Keith Smith,FB,1
Dallas Cowboys,Rod Smith,FB,2
Dallas Cowboys,Dez Bryant,WR1,1
Dallas Cowboys,Cole Beasley,WR1,2
Dallas Cowboys,Lucky Whitehead,WR1,3
Dallas Cowboys,Terrance Williams,WR2,1
Dallas Cowboys,Brice Butler,WR2,2
Dallas Cowboys,Cole Beasley,WR3,1
Dallas Cowboys,Jason Witten,TE,1
Dallas Cowboys,Geoff Swaim,TE,2
Dallas Cowboys,James Hanna,TE,3
Dallas Cowboys,Tyron Smith,LT,1
Dallas Cowboys,Ronald Leary,LG,1
Dallas Cowboys,Travis Frederick,C,1
Dallas Cowboys,Joe Looney,C,2
Dallas Cowboys,Zack Martin,RG,1
Dallas Cowboys,Doug Free,RT,1
Dallas Cowboys,Chaz Green,RT,2
Dallas Cowboys,Dan Bailey,K,1
New York Giants,Eli Manning,QB,1
New York Giants,Ryan Nassib,QB,2
New York Giants,Josh Johnson,QB,3
New York Giants,Rashad Jennings,RB,1
New York Giants,Orleans Darkwa,RB,2
New York Giants,Bobby Rainey,RB,3
New York Giants,Paul Perkins,RB,4
New York Giants,Shane Vereen,RB,5
New York Giants,Rashad Jennings,GLB,1
New York Giants,Orleans Darkwa,GLB,2
New York Giants,Bobby Rainey,3RB,1
New York Giants,Shane Vereen,3RB,2
New York Giants,Odell Beckham,WR1,1
New York Giants,Dwayne Harris,WR1,2
New York Giants,Tavarres King,WR1,3
New York Giants,Sterling Shepard,WR2,1
New York Giants,Victor Cruz,WR2,2
New York Giants,Victor Cruz,WR3,1
New York Giants,Larry Donnell,TE,1
New York Giants,Will Tye,TE,2
New York Giants,Jerell Adams,TE,3
New York Giants,Ereck Flowers,LT,1
New York Giants,Will Beatty,LT,2
New York Giants,Justin Pugh,LG,1
New York Giants,Bobby Hart,LG,2
New York Giants,Weston Richburg,C,1
New York Giants,Brett Jones,C,2
New York Giants,John Jerry,RG,1
New York Giants,Marshall Newhouse,RT,1
New York Giants,Josh Brown,K,1
New York Giants,Robbie Gould,K,1
Philadelphia Eagles,Carson Wentz,QB,1
Philadelphia Eagles,Chase Daniel,QB,2
Philadelphia Eagles,Ryan Mathews,RB,1
Philadelphia Eagles,Darren Sproles,RB,2
Philadelphia Eagles,Wendell Smallwood,RB,3
Philadelphia Eagles,Kenjon Barner,RB,4
Philadelphia Eagles,Ryan Mathews,GLB,1
Philadelphia Eagles,Darren Sproles,GLB,2
Philadelphia Eagles,Darren Sproles,3RB,1
Philadelphia Eagles,Ryan Mathews,3RB,2
Philadelphia Eagles,Jordan Matthews,WR1,1
Philadelphia Eagles,Dorial Green-Beckham,WR1,2
Philadelphia Eagles,Nelson Agholor,WR2,1
Philadelphia Eagles,Josh Huff,WR2,2
Philadelphia Eagles,Bryce Treggs,WR2,3
Philadelphia Eagles,Dorial Green-Beckham,WR3,1
Philadelphia Eagles,Zach Ertz,TE,1
Philadelphia Eagles,Brent Celek,TE,2
Philadelphia Eagles,Trey Burton,TE,3
Philadelphia Eagles,Jason Peters,LT,1
Philadelphia Eagles,Matt Tobin,LT,2
Philadelphia Eagles,Allen Barbre,LG,1
Philadelphia Eagles,Isaac Seumalo,LG,2
Philadelphia Eagles,Josh Andrews,LG,3
Philadelphia Eagles,Jason Kelce,C,1
Philadelphia Eagles,Stefen Wisniewski,C,2
Philadelphia Eagles,Brandon Brooks,RG,1
Philadelphia Eagles,Dillon Gordon,RG,2
Philadelphia Eagles,Lane Johnson,RT,1
Philadelphia Eagles,Halapoulivaati Vaitai,RT,2
Philadelphia Eagles,Caleb Sturgis,K,1
Washington Redskins,Kirk Cousins,QB,1
Washington Redskins,Colt McCoy,QB,2
Washington Redskins,Nate Sudfeld,QB,3
Washington Redskins,Matt Jones,RB,1
Washington Redskins,Chris Thompson,RB,2
Washington Redskins,Rob Kelley,RB,3
Washington Redskins,Matt Jones,GLB,1
Washington Redskins,Chris Thompson,GLB,2
Washington Redskins,Chris Thompson,3RB,1
Washington Redskins,Matt Jones,3RB,2
Washington Redskins,DeSean Jackson,WR1,1
Washington Redskins,Jamison Crowder,WR1,2
Washington Redskins,Rashad Ross,WR1,3
Washington Redskins,Pierre Garcon,WR2,1
Washington Redskins,Ryan Grant,WR2,2
Washington Redskins,Josh Doctson,WR2,3
Washington Redskins,Jamison Crowder,WR3,1
Washington Redskins,Jordan Reed,TE,1
Washington Redskins,Vernon Davis,TE,2
Washington Redskins,Niles Paul,TE,3
Washington Redskins,Derek Carrier,TE,4
Washington Redskins,Trent Williams,LT,1
Washington Redskins,Vinston Painter,LT,2
Washington Redskins,Shawn Lauvao,LG,1
Washington Redskins,Spencer Long,C,1
Washington Redskins,John Sullivan,C,2
Washington Redskins,Brandon Scherff,RG,1
Washington Redskins,Arie Kouandjio,RG,2
Washington Redskins,Morgan Moses,RT,1
Washington Redskins,Ty Nsekhe,RT,2
Washington Redskins,Dustin Hopkins,K,1
Arizona Cardinals,Carson Palmer,QB,1
Arizona Cardinals,Drew Stanton,QB,2
Arizona Cardinals,David Johnson,RB,1
Arizona Cardinals,Andre Ellington,RB,2
Arizona Cardinals,Stepfan Taylor,RB,3
Arizona Cardinals,Chris Johnson,RB,4
Arizona Cardinals,David Johnson,GLB,1
Arizona Cardinals,Chris Johnson,GLB,2
Arizona Cardinals,David Johnson,3RB,1
Arizona Cardinals,Andre Ellington,3RB,2
Arizona Cardinals,Larry Fitzgerald,WR1,1
Arizona Cardinals,Jaron Brown,WR1,2
Arizona Cardinals,J.J. Nelson,WR1,3
Arizona Cardinals,Michael Floyd,WR2,1
Arizona Cardinals,John Brown,WR2,2
Arizona Cardinals,John Brown,WR3,1
Arizona Cardinals,Darren Fells,TE,1
Arizona Cardinals,Jermaine Gresham,TE,2
Arizona Cardinals,Troy Niklas,TE,3
Arizona Cardinals,Jared Veldheer,LT,1
Arizona Cardinals,Mike Iupati,LG,1
Arizona Cardinals,Earl Watford,LG,2
Arizona Cardinals,A.Q. Shipley,C,1
Arizona Cardinals,Evan Boehm,C,2
Arizona Cardinals,Cole Toner,RG,1
Arizona Cardinals,D.J. Humphries,RT,1
Arizona Cardinals,John Wetzel,RT,2
Arizona Cardinals,Chandler Catanzaro,K,1
Los Angeles Rams,Case Keenum,QB,1
Los Angeles Rams,Jared Goff,QB,2
Los Angeles Rams,Sean Mannion,QB,3
Los Angeles Rams,Todd Gurley,RB,1
Los Angeles Rams,Benny Cunningham,RB,2
Los Angeles Rams,Malcolm Brown,RB,3
Los Angeles Rams,Chase Reynolds,RB,4
Los Angeles Rams,Todd Gurley,GLB,1
Los Angeles Rams,Benny Cunningham,GLB,2
Los Angeles Rams,Benny Cunningham,3RB,1
Los Angeles Rams,Todd Gurley,3RB,2
Los Angeles Rams,Cory Harkey,FB,1
Los Angeles Rams,Tavon Austin,WR1,1
Los Angeles Rams,Brian Quick,WR1,2
Los Angeles Rams,Nelson Spruce,WR1,3
Los Angeles Rams,Mike Thomas,WR1,4
Los Angeles Rams,Kenny Britt,WR2,1
Los Angeles Rams,Pharoh Cooper,WR2,2
Los Angeles Rams,Bradley Marquez,WR2,3
Los Angeles Rams,Brian Quick,WR3,1
Los Angeles Rams,Lance Kendricks,TE,1
Los Angeles Rams,Tyler Higbee,TE,2
Los Angeles Rams,Temarrick Hemingway,TE,3
Los Angeles Rams,Greg Robinson,LT,1
Los Angeles Rams,Pace Murphy,LT,2
Los Angeles Rams,Rodger Saffold,LG,1
Los Angeles Rams,Tim Barnes,C,1
Los Angeles Rams,Demetrius Rhaney,C,2
Los Angeles Rams,Cody Wichmann,RG,1
Los Angeles Rams,Andrew Donnal,RG,2
Los Angeles Rams,Rob Havenstein,RT,1
Los Angeles Rams,Greg Zuerlein,K,1
Seattle Seahawks,Russell Wilson,QB,1
Seattle Seahawks,Trevone Boykin,QB,2
Seattle Seahawks,Christine Michael,RB,1
Seattle Seahawks,Thomas Rawls,RB,2
Seattle Seahawks,C.J. Spiller,RB,3
Seattle Seahawks,Alex Collins,RB,4
Seattle Seahawks,Christine Michael,GLB,1
Seattle Seahawks,Thomas Rawls,GLB,2
Seattle Seahawks,C.J. Prosise,3RB,1
Seattle Seahawks,Thomas Rawls,3RB,2
Seattle Seahawks,Doug Baldwin,WR1,1
Seattle Seahawks,Paul Richardson,WR1,2
Seattle Seahawks,Tanner McEvoy,WR1,3
Seattle Seahawks,Jermaine Kearse,WR2,1
Seattle Seahawks,Tyler Lockett,WR2,2
Seattle Seahawks,Tyler Lockett,WR3,1
Seattle Seahawks,Jimmy Graham,TE,1
Seattle Seahawks,Luke Willson,TE,2
Seattle Seahawks,Nick Vannett,TE,3
Seattle Seahawks,Brandon Williams,TE,4
Seattle Seahawks,Bradley Sowell,LT,1
Seattle Seahawks,George Fant,LT,2
Seattle Seahawks,Mark Glowinski,LG,1
Seattle Seahawks,Rees Odhiambo,LG,2
Seattle Seahawks,Justin Britt,C,1
Seattle Seahawks,Joey Hunt,C,2
Seattle Seahawks,Germain Ifedi,RG,1
Seattle Seahawks,Garry Gilliam,RT,1
Seattle Seahawks,J'Marcus Webb,RT,2
Seattle Seahawks,Steven Hauschka,K,1
San Francisco 49ers,Colin Kaepernick,QB,1
San Francisco 49ers,Blaine Gabbert,QB,2
San Francisco 49ers,Christian Ponder,QB,3
San Francisco 49ers,Carlos Hyde,RB,1
San Francisco 49ers,Shaun Draughn,RB,2
San Francisco 49ers,Mike Davis,RB,3
San Francisco 49ers,Carlos Hyde,GLB,1
San Francisco 49ers,Shaun Draughn,GLB,2
San Francisco 49ers,Carlos Hyde,3RB,1
San Francisco 49ers,Shaun Draughn,3RB,2
San Francisco 49ers,Torrey Smith,WR1,1
San Francisco 49ers,Aaron Burbridge,WR1,2
San Francisco 49ers,Keshawn Martin,WR1,3
San Francisco 49ers,Quinton Patton,WR2,1
San Francisco 49ers,Jeremy Kerley,WR2,2
San Francisco 49ers,Rod Streater,WR2,3
San Francisco 49ers,Jeremy Kerley,WR3,1
San Francisco 49ers,Vance McDonald,TE,1
San Francisco 49ers,Garrett Celek,TE,2
San Francisco 49ers,Blake Bell,TE,3
San Francisco 49ers,Je'Ron Hamm,TE,4
San Francisco 49ers,Joe Staley,LT,1
San Francisco 49ers,Zane Beadles,LG,1
San Francisco 49ers,Josh Garnett,LG,2
San Francisco 49ers,Daniel Kilgore,C,1
San Francisco 49ers,Andrew Tiller,RG,1
San Francisco 49ers,Marcus Martin,RG,2
San Francisco 49ers,Trent Brown,RT,1
San Francisco 49ers,John Theus,RT,2
San Francisco 49ers,Phil Dawson,K,1
